page.status_code,ID,Name,Price,Release_Date,Standing screen display size,Screen Resolution,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 3.0 Ports,Average Battery Life (in hours),Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions LxWxH,Color,Processor Brand,Number of Processors,Computer Memory Type,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries
200,B07THN4VB9,"ASUS 2019 ROG G531GT 15.6"" FHD Gaming Laptop- Hexa-Core 4.5 GHz Intel i7-9750H, 16GB DDR4, NVIDIA GeForce GTX 1650 with 4GB GDDR5, 512GB PCIe SSD, RGB Backlit KB, HDMI, USB 3.0",,"June 25, 2019",15.6 Inches,1920 x 1080 pixels,1920 x 1080,2.6 GHz core_i7_family,16 GB DDR4,4.5 GHz,512 GB SSD,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,802.11ac,3,4 Hours,ASUS,Asus-G531GT,,PC,Windows 10,6 pounds,14.2 x 10.8 x 1 inches,,Black,Intel,6,DDR4 SDRAM,512,Solid State,No Optical Drive,Battery Powered,1 Lithium Ion batteries required.
200,B07PMNXRVL,"ASUS ZenBook S13 Ultra Thin & Light Laptop 13.9” FHD, Intel Core i7-8565U CPU, GeForce MX150, 8GB RAM, 512GB PCIe SSD, Windows 10 Pro, Silver Blue, UX392FN-XS71","$1,699.00","March 15, 2019",13.9 Inches,,1920 x 1080 Pixels,4.6 GHz core_i7_family,8 GB DDR3,4.6 GHz,512 GB Hybrid Drive,NVIDIA GeForce MX150,NVIDIA,Dedicated,802.11a/b/g/n/ac,3,15 Hours,ASUS,Asus ZenBook S13,UX392FN-XS71,PC,Windows 10 Pro,2.4 pounds,12.4 x 7.7 x 0.6 inches,,Silver Blue,Intel,1,DDR3 SDRAM,512,Solid State,,Battery Powered,1 Lithium Polymer batteries required. (included)
200,B09J4T6KPW,"Lenovo ThinkPad E14 Gen 2-are 20T60071US 14"" Rugged Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 4500U Hexa-core (6 Core) 2.30 GHz - 16 GB RAM - 256 GB SSD - Black - AMD Chip - Windows 10 Pro -",$799.00,"September 8, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.3 GHz,16 GB SO-DIMM,2.3 GHz,256 GB SSD,,AMD,Integrated,Bluetooth,,,Lenovo,ThinkPad E14 Gen 2,20T60071US,PC,Windows 10,3.5 pounds,,,,AMD,6,DDR4 SDRAM,256 GB,USB 3.2,,,1 Lithium Ion batteries required. (included)
200,B09Y162C1J,"2022 HP Stream 11.6"" Laptop, Intel Celeron N4120 Quad-Core Processor,4GB DDR4 Memory,192GB Storage(64GB eMMC+128GB Card),WiFi, Bluetooth,WebCam,HDMI,Microsoft 365, Win11 S, Diamond White | TGCD bundle",$238.95,"April 15, 2022",11.6 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n,4 GB DDR4,2.6 GHz,SSD,,Intel,Integrated,Bluetooth,3,14 Hours,HP,Stream,,,Windows 11,2.3 pounds,,,Diamond White,Intel,4,"SDRAM, DDR4 SDRAM",64 GB,USB 3.1,No,"Corded Electric, Battery Powered",
200,B09XVHQ553,"2022 Newest HP 15.6"" FHD Thin & Light Laptop, Dual-Core Intel Celeron N4020 (8GB RAM | 256GB SSD)",$299.99,"April 13, 2022",15.6 Inches,,1920 x 1080 Pixels,1.1 GHz celeron_n4020,8 GB DDR4,2.8 GHz,256 GB SSD,Intel UHD Graphics 600,Intel,Integrated,802.11a/g/n/ac,3,,HP,,hp,PC,Windows 10 S,3.86 pounds,14.11 x 9.53 x 0.78 inches,,,Intel,2,DDR4 SDRAM,256 GB,PCIE x 4,,,
200,B01LWSKR7I,Dell Latitude E6410 Laptop Intel Core i5 520M 2.4GHz 4G DDR3 Ram 500G Hard Drive Windows 10 Pro (Renewed),$279.95,"September 29, 2016",14 Inches,,,2.7 GHz core_i7,4 GB DDR3,,500 GB HDD,"Intel HD Graphics, NVIDIA Quadro NVS 3100M",Intel,Integrated,2.4 GHz Radio Frequency,,0.75 Hours,Dell,Dell,DELP0001,PC,Windows 10,4.41 pounds,9.4 x 13.2 x 1.2 inches,,Black,Intel,2,DDR3 SDRAM,,Serial ATA,DVD,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BLJF2W8Q,"Dell Precision 7000 7770 Workstation Laptop (2022) | 17.3"" FHD | Core i9 - 1TB SSD + 1TB SSD - 64GB RAM - RTX A4500 | 16 Cores @ 5 GHz - 12th Gen CPU - 16GB GDDR6 Win 11 Pro",,"November 5, 2022",17.3 Inches,,1920x1080 MP,3.6 GHz core_i9,64 GB DDR5,,1000 GB SSD,Nvidia RTX A4500,NVIDIA,Integrated,,,,Dell,Precision 7770 Laptop,Precision 7770 Laptop,PC,Windows 11 Pro,8 pounds,10.43 x 15.67 x 1.12 inches,,Silver,Intel,16,DDR4 SDRAM,,Solid State,,,
200,B08BB5M8RT,"Dell Latitude 5510 15.6"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10610U 10th Gen 1.8GHz Hexa-core (6 Core) - 16GB RAM - 512GB SSD","$2,299.00","June 16, 2020",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.8 GHz apple_ci7,16 GB DDR4,1.8 GHz,512 GB SSD,Intel UHD Graphics 620,Intel,Integrated,,,,Dell,6VHCW,5510,PC,Windows 10 Pro,3.96 pounds,9.3 x 14.14 x 0.88 inches,,,Intel,1,DDR SDRAM,512,,No Optical Drive,,3 AAA batteries required.
200,B0B179R2J5,"2022 Newest HP 14"" Flagship Chromebook, AMD Processor, 8GB LPDDR4, 32GB Storage, Chrome OS, Dale Black (Renewed) (Dale Black)",$189.99,"May 12, 2022",14,,1366 x 768 Pixels,2.8 GHz celeron,8 GB DDR4,2.8 GHz,,,AMD,,Bluetooth,,,HP,,"HP 14"" Chromebook",,Chrome OS,4.82 pounds,13 x 9 x 1 inches,,,Intel,,,,USB,,,1 Lithium Ion batteries required.
200,B07ZV8LQSC,"Newest HP 14"" HD Premium Business Laptop PC | 10th Gen Intel Quad-Core i5-1035G1 up to 3.6GHz | 8GB RAM | 256GB SSD | WiFi | HDMI | Card Reader | Bluetooth | Windows 10 | Silver",$249.99,"November 1, 2019",14 Inches,,,,8 GB,3.6 GHz,,,,Integrated,802.11ac,,7 Hours,HP,,HP,,Windows 10,3.24 pounds,12.75 x 8.85 x 0.7 inches,,,Intel,4,DDR4 SDRAM,256 GB,,,,1 Lithium Metal batteries required. (included)
200,B0B76VMFMT,"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 8 GB Total RAM - 256 GB SSD",$799.00,"July 21, 2022",13.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.6 GHz core_i5,,2400 MHz,256 GB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,,,,Dell,Latitude 7000,7320,PC,Windows 10 Pro,2.47 pounds,14.6 x 13.5 x 3.1 inches,,,Intel,1,,,,No Information Available,,
200,B08XKDBFG7,"HP 15.6"" HD LED Laptop PC, Intel Core i3-1005G1 Processor, 8GB RAM, 128GB SSD, Wi-Fi 5, HDMI, Webcam, Bluetooth, Windows 10 S, Natural Silver, W/ Valinor Accessories",$469.99,"February 25, 2021",15.6 Inches,1366x768,1366 x 768 Pixels,1.2 GHz core_i3_1005g1,8 GB DDR4,3.4 GHz,128 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,,10 Hours,HP,HP 15-dy103m,HP 15-dy103m,PC,Windows 10 Home,3.74 pounds,14.1 x 9.5 x 0.71 inches,,,Intel,2,DDR4 SDRAM,128 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BN48LY16,"HP EliteBook 845 G9 14"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U Hexa-core (6 Core) 2.90 GHz - 16 GB Total RAM - 512 GB SSD","$1,767.55","November 22, 2022",14 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,2.9 GHz ryzen_5,16 GB DDR5 SDRAM,,512 GB SSD,AMD Radeon 660M Graphics,AMD,Radeon 660M Graphics,,,,HP,EliteBook 845 G9,6L226UT#ABA,PC,Windows 10 Pro,4.85 pounds,8.8 x 12.4 x 0.76 inches,,,AMD,1,,,,No Information Available,,
200,B0B5VQTGRP,"2022 Lenovo ThinkPad E15 Gen 2 Business Laptop 15.6"" FHD IPS Display Intel i7-1165G7 Iris Xe Graphics 32GB DDR4 1TB M.2 NVMe SSD Backlit KB w/ FP Reader Thunderbolt 4 WiFi 6 Windows 10 Pro",,"July 5, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.9 GHz intel_core_i7_1165g7,32 GB DDR4,,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,2,,Lenovo,ThinkPad E15 Gen 2,20TD,PC,Windows 10 Pro,3.75 pounds,14.37 x 9.45 x 0.74 inches,,Black,Intel,4,DDR4 SDRAM,1 TB,PCIE x 4,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09DF5DP3X,"2021 Dell New Inspiron 15 5000 Slim Laptop, 15.6"" FHD Touch Display, AMD Ryzen 7 5700U 8-Core Processor, 16GB DDR4 RAM, 1 TB PCIe NVMe SSD, Backlit KB, Webcam, Fingerprint Scanner, Win10,Mist Blue",$979.99,"August 23, 2021",15.6 Inches,,1920 x 1080 Pixels,1.8 GHz amd_r_series,16 GB DDR4,,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,,,Dell,5500,5500,PC,Windows 10,3.62 pounds,14.02 x 9.01 x 0.71 inches,,Blue,Intel,8,DDR4 SDRAM,1 TB,Solid State,,Battery Powered,
200,B09HJRRJX5,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" Full HD Display, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 1 TB SSD, HDMI, Wi-Fi, Webcam, Windows 10 Home, Black",,"September 29, 2021",15.6 Inches,,1920 x 1080 Pixels,2.4 GHz core_i5,16 GB DDR4,,1 TB SSD,Intel Iris Xe Graphics,Intel,,Bluetooth,,,Dell,3000,3000,PC,Windows 10,4 pounds,14.33 x 9.8 x 0.78 inches,,Black,Intel,4,DDR4 SDRAM,,Solid State,,Battery Powered,
200,B08Q77F9HD,Lenovo ThinkPad T14s // Intel i5-10310U / 14’’ IPS FHD(1920 x 1080) / 16GB DDR4 RAM / 512 SSD / UHD Graphics / Fingerprint Reader / Win10 Pro,"$1,434.12","December 9, 2020",14 Inches,,1920 x 1080 Pixels,1.7 GHz apple_ci5,16 GB DDR4,,512 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Thinkpad,Lenovo ThinkPad T14s,PC,Windows 10 Pro,2.89 pounds,12.8 x 9 x 0.8 inches,,,Intel,4,DDR4 SDRAM,,Solid State,,Battery Powered,
200,B08XWY99S3,"Dell Latitude 7420 14"" Notebook, Intel Core i7-1185G7, 16GB RAM, 256GB SSD, Full HD 1920 x 1080, Intel Iris Xe Graphics, Windows 10 Pro, Aluminum Gray (77TH8)","$1,475.77","March 3, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,3 GHz core_i7,16 GB DDR4,,256 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Infrared,,,Dell,Latitude 7420,77TH8,PC,Windows 10 Pro,3.6 pounds,,,Aluminum Gray,Intel,1,DDR4 SDRAM,256 GB,Serial ATA,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08B9Q7GYV,"Dell Latitude 7410 14"""" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10310U 10th Gen 1.7GHz Hexa-core (6 Core) - 16GB RAM - 256GB SSD, 14-14.99 inches",$487.00,"June 16, 2020",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.7 GHz apple_ci5,16 GB DDR4,,256 GB SSD,,Intel,Integrated,Bluetooth,,,Dell,F2WJ0,7410,PC,Windows 10 Pro,2.93 pounds,8.22 x 12.65 x 0.76 inches,,,Intel,1,DDR4 SDRAM,256,,No Optical Drive,,
200,B08CZ5VDC8,HP 2020 17.3-inch Touchscreen Laptop Computer/ Intel Quad-Core i5-8265U Up to 3.9GHz/ 8GB DDR4 RAM/ 256GB PCIe SSD/ DVD/ Bluetooth 4.2/ AC WiFi/ USB 3.1/ HDMI/ Windows 10 Home/ Silver (Renewed),"$1,538.70","July 15, 2020",17.3 Inches,1600x900,1600x900,1.6 GHz core_i5,8 GB DDR4,3.9 GHz,256 GB SSD,Intel UHD Graphics 620,Intel,Integrated,"802.11bgn, 802.11b, 802.11b/g, 802.11ac",,,HP,17-by19,,PC,Windows 10,6.6 pounds,16.33 x 10.72 x 0.96 inches,,,Intel,4,DDR4 SDRAM,256 GB,Solid State,,Battery Powered,
200,B018GPCXZU,Dell Latitude 15 5000 Series E5550 15.6 Inch LED Business Laptop Intel Core i7-5600U 2.60 GHz 8GB RAM 256GB Solid State Drive Webcam WiFi+BT Windows 10 Professional,$359.98,"January 9, 2016",15.6 Inches,,,2.6 GHz core_i7,8 GB,2.6 GHz,SSD,Intel HD Graphics,Intel,Integrated,Bluetooth,,,Dell,Dell Latitude,Dell Latitude E5550,,Windows 10 Pro,4.71 pounds,20.5 x 12.5 x 2.75 inches,,,Intel,2,DDR3 SDRAM,,Solid State,,,
200,B07T3LBC46,"Dell 2019 Inspiron 15 6"" HD Touchscreen Flagship Premium Laptop Computer, 8th Gen Intel Core i5-8265U Up to 3.1GHz, 8GB DDR4 RAM, 256GB SSD, HDMI, USB 3.0, Bluetooth, WiFi, Windows 10 Home",$489.99,"November 7, 2019",15.6 Inches,1366 x 768,2666 Pixels,1.6 GHz cortex,8 GB A8,2666 MHz,256 GB SSD,Intel HD Graphics 620,Intel,Integrated,802.11ac,1,,Dell,Dell Inspiron,i3583-5763BLK-PUS,PC,Windows 10,11.3 ounces,10.2 x 15 x 0.79 inches,,Black,Intel,4,DDR4 SDRAM,256,Solid State,BD-R,Battery Powered,1 Lithium Metal batteries required. (included)
200,B00CIDZJ2G,"HP EliteBook Folio E1Y37UT 14-Inch Laptop (1.8 GHz Intel Core i5 3337U Processor, 4GB DDR3, 320GB HDD, Windows 8 Pro) Silver",$149.00,"April 24, 2013",14 Inches,,1366 x 768 Pixels,1.8 GHz core_i5,4 GB DDR3,1600 MHz,320 GB Serial ATA-300,Intel HD Graphics 4000,Intel,Integrated,802.11bgn,3,8 Hours,HP,EliteBook Folio,E1Y37UT#ABA,PC,Windows 8 Professional,1 pounds,1 x 1 x 1 inches,,Silver,Intel,1,DDR3 SDRAM,32,Serial ATA,No optical drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B08D8R4NJX,"ASUS ROG Zephyrus Duo 15 Gaming Laptop, 15.6” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2080S Max-Q, Intel Core i9-10980HK, 16GB DDR4, 1TB PCIe SSD, Per-Key RGB, Thunderbolt 3, Win10 Pro, GX550LXS-XS96","$4,148.48","June 24, 2020",15.6 Inches,,1920 x 1080 Pixels,2.4 GHz core_i9,16 GB DDR4,3200 MHz,1 TB 1TB PCIe x4 NVMe SSD (Hyper Drive),NVIDIA GeForce RTX 2080 Super 8GB GDDR6,NVIDIA,Dedicated,,2,,ASUS,GX550LXS-XS96,GX550LXS-XS96,PC,Windows 10 Pro,5.5 pounds,14.2 x 0.8 x 10.6 inches,,Black,Intel,8,DDR4 SDRAM,16 GB,Solid State,BD-R,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09MV26KK4,"ASUS - TUF Gaming 17.3"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce RTX3050 - 512",$899.00,"December 1, 2021",17.3 Inches,,1920 x 1080 Pixels,2.6 GHz core_i5,8 GB DDR4,,512 GB,NVIDIA GeForce RTX 3050,NVIDIA,Dedicated,,,,ASUS,TUF Gaming,FX706HC-212.TI53050,PC,Windows 11,8.93 pounds,15.72 x 10.59 x 0.98 inches,,Eclipse Grey,Intel,6,,,,,,1 Lithium Ion batteries required.
200,B08QV5G6TD,"Lenovo V14-IIL 82C401JHUS 14"" Full HD Notebook Computer, Intel Core i5-1035G1 1GHz, 8GB RAM, 256GB SSD, Windows 10 Pro, Gray",$519.00,"December 16, 2020",,,,,,,,,,,,,,,,82C401JHUS,,,4.45 pounds,19.5 x 12.3 x 3.2 inches,,,,,,,,,,1 Lithium Ion batteries required. (included)
200,B0BFXMKLSV,"Latest Dell Inspiron I3511 Home and Business Laptop | 15.6"" FHD Touchscreen | Intel 4-Core i7-1165G7 | Iris Xe Graphics | 24GB RAM 1TB SSD | WiFi | HDMI | Webcam | Windows 10 Pro",,"April 23, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz core_i7_family,24 GB DDR4,,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ac,2,,Dell,I3511,i3511,PC,Windows 10 Pro,8 pounds,14.11 x 9.27 x 0.74 inches,,Black,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B08HJTN8PH,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD IPS Touchscreen - with Chrome OS™ - (11a-na0050nr, 2020 model, Snow White)",$212.99,"October 4, 2020",11.6 Inches,1366 x 768,1365 x 768 Pixels,2 GHz mediatek_mt8183,4 GB 4 GB LPDDR4,2400 MHz,Embedded MultiMediaCard,,MediaTek,Integrated,Bluetooth,,,HP,HP 11a Chromebook Touchscreen,11a-na0050nr,PC,Chrome OS,2.36 pounds,7.59 x 11.22 x 0.66 inches,,Snow White,MediaTek,8,SDRAM,,USB,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09KJ8GFKV,"Dell Latitude 5511 Laptop - 15.6"" FHD AG with Embedded Touch Display - 2.7 GHz Intel Core i7-10850H 6-Core - 256GB SSD - 16GB - Windows 10 pro",$995.00,"October 27, 2021",15.6 Inches,,1920 x 1080 Pixels,2 GHz apple_ci7,16 GB DDR4,,256 GB SSD,NVIDIA GeForce MX250,NVIDIA,Dedicated,,,,Dell,Latitude 5511,Latitude 5511,PC,Windows 10 Pro,6.84 pounds,,,,Intel,6,DDR4 SDRAM,512 GB,eSATA,,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0B6HSQB1Y,"Dell Alienware X14 Gaming Laptop (2022) | 14"" FHD | Core i7 - 1TB SSD - 16GB RAM - RTX 3050 | 14 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Home (Renewed)","$1,553.70","July 14, 2022",14 Inches,,1920x1080 MP,3.5 GHz core_i7,16 GB DDR4,,1000 GB SSD,NVIDIA GeForce RTX 3050,NVIDIA,Integrated,Bluetooth,,,Dell,Alienware X14 Laptop,Alienware X14 Laptop,PC,Windows 11 Home,8 pounds,,,Lunar Light,Intel,14,DDR4 SDRAM,,Solid State,,,
200,B0BHPLKD24,"Dell XPS 9320 Laptop (2022) | 13.4"" FHD+ | Core i7 - 1TB SSD - 16GB RAM | 12 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Home","$1,389.99","October 8, 2022",13.4 Inches,,1920x1200 MP,3.4 GHz core_i7,16 GB DDR5,,1000 GB SSD,Intel Integrated Graphics,Intel,Integrated,Bluetooth,,,Dell,XPS 9320 Laptop,XPS 9320 Laptop,PC,Windows 11 Home,2.71 pounds,7.83 x 11.63 x 0.6 inches,,Black,Intel,12,DDR4 SDRAM,,Solid State,,,
200,B08JPVKGBQ,"Lenovo IdeaPad 1 14.0"" HD Laptop, Intel Pentium Silver N5030, 4GB , 128GB SSD, Windows 10 S, Ice Blue",$325.89,"September 22, 2020",14 Inches,1366x768,1368x766 Pixels,1.1 GHz pentium,4 GB DDR4,3.1 GHz,128 GB SSD,Intel UHD Graphics 605,Intel,Integrated,802.11ac,,8 Hours,Lenovo,81VU000J,ideaPad 1,PC,Windows 10 S,0.12 ounces,12.91 x 8.86 x 0.7 inches,,Ice Blue,Intel,2,DDR4 SDRAM,128 GB,Solid State,,AC & Battery,1 Lithium Metal batteries required. (included)
200,B0BDFBDJY4,"Lenovo ThinkPad X1 Carbon Gen 10 21CB0070US 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Black Paint - Int",,"August 26, 2022",14 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,core_i7,,5200 MHz,512 GB,,Intel,Integrated,,,,Lenovo,,21CB0070US,,Windows 11,4.4 pounds,,,,Intel,,,512 GB,,,,1 Lithium Ion batteries required.
200,B0BLCTWHCN,"Dell Latitude 5000 5330 Laptop (2022) | 13.3"" FHD | Core i7 - 512GB SSD - 16GB RAM | 10 Cores @ 4.8 GHz - 12th Gen CPU Win 11 Pro","$1,085.16","November 3, 2022",13.3 Inches,,1920x1080 MP,3.6 GHz core_i7,16 GB DDR4,,512 GB SSD,Intel Integrated Graphics,Intel,Integrated,Bluetooth,,,Dell,Latitude 5330 Laptop,Latitude 5330 Laptop,PC,Windows 11 Pro,2.65 pounds,8.17 x 12.04 x 0.67 inches,,Black,Intel,10,DDR4 SDRAM,,Solid State,,,
200,B08TB2NYJ3,HP Pavilion 15-EH 15.6 FHD AMD Ryzen 7 4700U 2.0GHz 512GB NVME 16GB DDR4 Webcam Backlit Keyboard Windows 10 Home (Renewed),,"January 18, 2021",15.6 Inches,,1920 x 1080 Pixels,2 GHz amd_ryzen_7,16 GB SDRAM,4.1 GHz,512 GB SSD,AMD Radeon Graphics,AMD,AMD Radeon Graphics,802.11ax,2,,HP,Pavilion,15-EH,PC,Windows 10 Home,3.85 pounds,14.2 x 9.2 x 0.7 inches,,Silver,AMD,1,DDR4 SDRAM,,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09NQHBMN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09Y3WLN11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B08ZNPZKYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B08KH3HYKM,"ASUS VivoBook S15 S532 Thin & Light Laptop, 15.6” FHD, Intel Core i7-1165G7 CPU, 16GB RAM, 1TB SSD, NVIDIA GeForce MX350, IR Camera, Thunderbolt 4, Windows 10 Home, Transparent Silver, S532EQ-DS79","$1,006.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B07TN3S7L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09RZFLY53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09DCZ1JX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B07W9L7BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B094VMK6RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09BLDQNCQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B08QHR39H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0BD48WNP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B009PHTG0Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B084R4YGQ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09MDW9RSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0817M59XB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0BHSPRB2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B087YM5W74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B08LF2SMKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B08BQSF225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B07XVQRFTP,"ASUS Chromebook C423NA, 14"" HD Nano-Edge Display, Intel Processor N3350, 4GB DDR4, 64GB eMMC, Chrome OS",$79.81,"September 13, 2019",14 Inches,,1366 x 768,1.1 GHz celeron,4 GB LPDDR4,,64 GB Emmc,,Intel,Integrated,Bluetooth,1,,ASUS,Asus Chromebook C423NA,c423na,,Chrome OS,3.1 pounds,12.68 x 8.98 x 0.63 inches,,Silver,Intel,2,DDR DRAM,,,,,1 Lithium Ion batteries required. (included)
200,B0B19F5X8C,"Dell Latitude 5000 5520 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray","$1,284.20","May 14, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,3 GHz core_i7,,,512 GB SSD,Intel Iris Xe Graphics,Intel,Iris Xe Graphics,802.11ax,,,Dell,Latitude 5000,5520,PC,Windows 10 Pro,4.4 pounds,15.4 x 13.5 x 2.9 inches,,Titan Gray,Intel,1,DDR4 SDRAM,,,No Information Available,Battery Powered,1 Lithium Ion batteries required. (included)
200,B09NMLP65X,"ASUS VivoBook 14"" FHD 1080p Laptop, Intel Core i3-1115G4, 8GB RAM, 512GB PCIe SSD, Fingerprint Reader, Backlit Keyboard, HDMI, WiFi, Webcam, Windows 11 Home, Slate Grey",$424.00,"December 14, 2021",14 Inches,,1920 x 1080 Pixels,1.7 GHz core_i3,8 GB SDRAM,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,Intel UHD Graphics,Bluetooth,2,,ASUS,Vivobook,14,PC,Windows 11,3.52 pounds,12.81 x 8.5 x 0.78 inches,,Grey,Intel,2,DDR4 SDRAM,512 GB,PCIE x 4,,AC & Battery,
200,B07R2YBG94,"ASUS Chromebook Flip C214MA-YS02T 11.6” Ruggedized and Water Resistant Chromebook, 360 Touchscreen Convertible, Intel N4000, 4GB DDR4 RAM, 32GB Storage, Mil STD design, Chrome OS, Black",$207.00,"April 22, 2019",11.6 Inches,,1366 x 768 Pixels,2.6 GHz celeron,4 GB DDR4,2.6 GHz,32 GB Embedded MultiMediaCard,Intel UHD Graphics 600,Intel,Integrated,"Bluetooth, 802.11b/n/ac",1,11 Hours,ASUS,Asus Chromebook Flip C214,C214MA-YS02T,PC,Chrome OS,2.6 pounds,11.5 x 7.8 x 0.8 inches,,Black,Intel,2,DDR4 SDRAM,32,Solid State,No Optical Drive,Battery Powered,1 Lithium Polymer batteries required. (included)
200,B0B9KL6CHB,HP 2022 Envy 2-in-1 15.6 inch FHD IPS Touchscreen Laptop AMD 8-Core Ryzen 7 5700U Radeon Graphics 64GB DDR4 2TB NVMe SSD USB-C HDMI2.0 WiFi AX Webcam Fingerprint Backlit Windows 10 Home w/RE USB,,"August 13, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.1 GHz amd_ryzen_7,64 GB DDR4,3200 MHz,2 TB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ax,3,8 Hours,HP,15-EE100,15-EE1093CL,PC,Windows 10 Home,8 pounds,14.13 x 8.98 x 0.72 inches,,Black,AMD,8,DDR4 SDRAM,,Solid State,,AC & Battery,
